FCS_HEADER_ID	PARAMETER_NUMBER	PNN_PREFERRED	PNN_REPORTED	PNS_PREFERRED	PNS_REPORTED
236264	1		FSC-A		FSC-A
236264	2		FSC-H		FSC-H
236264	3		FSC-W		FSC-W
236264	4	SSC	SSC-A	SSC	SSC-A
236264	5	SSC	SSC-H	SSC	SSC-H
236264	6	SSC	SSC-W	SSC	SSC-W
236264	7		Blue F 525/50-A	hIGHD	IgD
236264	8		Blue E 576/26-A	hCXCR3	CXCR3
236264	9		Blue D 610/20-A	hCD24	CD24
236264	10		Blue C 660/20-A	hCR2	CD21
236264	11		Blue B 710/50-A	hCD38	CD38
236264	12		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
236264	13		Violet C 450/50-A	hCD3E	CD3
236264	14		Violet B 525/50-A		L\D
236264	15		Violet A 610/20-A	hCD27	CD27
236264	16		Red C 660/20-A	hFAS	CD95
236264	17		Red A 780/60-A	hCD19	CD19
236264	18		Time		Time
236265	1		FSC-A		FSC-A
236265	2		FSC-H		FSC-H
236265	3		FSC-W		FSC-W
236265	4	SSC	SSC-A	SSC	SSC-A
236265	5	SSC	SSC-H	SSC	SSC-H
236265	6	SSC	SSC-W	SSC	SSC-W
236265	7		Blue F 525/50-A		MTG
236265	8		Blue E 576/26-A		IGD
236265	9		Blue D 610/20-A		24
236265	10		Blue C 660/20-A		IGM
236265	11		Blue B 710/50-A		38
236265	12		Blue A 780/60-A		23
236265	13		Violet C 450/50-A		3
236265	14		Violet B 525/50-A		L/D
236265	15		Violet A 610/20-A		27
236265	16		Red C 660/20-A		10
236265	17		Red A 780/60-A		19
236265	18		Time		Time
236266	1		FSC-A		FSC-A
236266	2	SSC	SSC-A	SSC	SSC-A
236266	3		Blue B 515/20-A		3
236266	4		Blue A 710/50-A		45RA
236266	5		Violet H 450/50-A	hCCR6	CCR6
236266	6		Violet G 550/40-A		L/D
236266	7		Violet D 605/40-A	hPDCD1	PD1
236266	8		Violet C 660/40-A		25
236266	9		Violet A 780/60-A		127
236266	10		Red C 660/20-A	hCCR4	CCR4
236266	11		Red A 780/60-A		4
236266	12		Green E 575/25-A	hCXCR3	CXCR3
236266	13		Green D 610/20-A	hCXCR5	CXCR5
236266	14		Green C 660/40-A	hICOS	ICOS
236266	15		Green A 780/40-A	hCCR7	CCR7
236266	16		Time		Time
236267	1		FSC-A		FSC-A
236267	2	SSC	SSC-A	SSC	SSC-A
236267	3		Blue B 515/20-A		86
236267	4		Blue A 710/50-A		38
236267	5		Violet H 450/50-A		IGD
236267	6		Violet G 550/40-A		L/D
236267	7		Violet D 605/40-A		IGM
236267	8		Violet C 660/40-A		3
236267	9		Violet B 705/70-A		95
236267	10		Violet A 780/60-A		27
236267	11		Red C 660/20-A		IGA
236267	12		Red A 780/60-A		19
236267	13		Green E 575/25-A	hMKI67	KI67
236267	14		Green D 610/20-A		24
236267	15		Green C 660/40-A		21
236267	16		Green A 780/40-A		IGG
236267	17		Time		Time
236268	1		FSC-A		FSC-A
236268	2		FSC-H		FSC-H
236268	3		FSC-W		FSC-W
236268	4	SSC	SSC-A	SSC	SSC-A
236268	5	SSC	SSC-H	SSC	SSC-H
236268	6	SSC	SSC-W	SSC	SSC-W
236268	7		Blue F 525/50-A	hIGHD	IgD
236268	8		Blue E 576/26-A	hCXCR3	CXCR3
236268	9		Blue D 610/20-A	hCD24	CD24
236268	10		Blue C 660/20-A	hCR2	CD21
236268	11		Blue B 710/50-A	hCD38	CD38
236268	12		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
236268	13		Violet C 450/50-A	hCD3E	CD3
236268	14		Violet B 525/50-A		L\D
236268	15		Violet A 610/20-A	hCD27	CD27
236268	16		Red C 660/20-A	hFAS	CD95
236268	17		Red A 780/60-A	hCD19	CD19
236268	18		Time		Time
236269	1		FSC-A		FSC-A
236269	2		FSC-H		FSC-H
236269	3		FSC-W		FSC-W
236269	4	SSC	SSC-A	SSC	SSC-A
236269	5	SSC	SSC-H	SSC	SSC-H
236269	6	SSC	SSC-W	SSC	SSC-W
236269	7		Blue F 525/50-A		MTG
236269	8		Blue E 576/26-A		IGD
236269	9		Blue D 610/20-A		24
236269	10		Blue C 660/20-A		IGM
236269	11		Blue B 710/50-A		38
236269	12		Blue A 780/60-A		23
236269	13		Violet C 450/50-A		3
236269	14		Violet B 525/50-A		L/D
236269	15		Violet A 610/20-A		27
236269	16		Red C 660/20-A		10
236269	17		Red A 780/60-A		19
236269	18		Time		Time
236270	1		FSC-A		FSC-A
236270	2	SSC	SSC-A	SSC	SSC-A
236270	3		Blue B 515/20-A		3
236270	4		Blue A 710/50-A		45RA
236270	5		Violet H 450/50-A	hCCR6	CCR6
236270	6		Violet G 550/40-A		L/D
236270	7		Violet D 605/40-A	hPDCD1	PD1
236270	8		Violet C 660/40-A		25
236270	9		Violet A 780/60-A		127
236270	10		Red C 660/20-A	hCCR4	CCR4
236270	11		Red A 780/60-A		4
236270	12		Green E 575/25-A	hCXCR3	CXCR3
236270	13		Green D 610/20-A	hCXCR5	CXCR5
236270	14		Green C 660/40-A	hICOS	ICOS
236270	15		Green A 780/40-A	hCCR7	CCR7
236270	16		Time		Time
236271	1		FSC-A		FSC-A
236271	2	SSC	SSC-A	SSC	SSC-A
236271	3		Blue B 515/20-A		86
236271	4		Blue A 710/50-A		38
236271	5		Violet H 450/50-A		IGD
236271	6		Violet G 550/40-A		L/D
236271	7		Violet D 605/40-A		IGM
236271	8		Violet C 660/40-A		3
236271	9		Violet B 705/70-A		95
236271	10		Violet A 780/60-A		27
236271	11		Red C 660/20-A		IGA
236271	12		Red A 780/60-A		19
236271	13		Green E 575/25-A	hMKI67	KI67
236271	14		Green D 610/20-A		24
236271	15		Green C 660/40-A		21
236271	16		Green A 780/40-A		IGG
236271	17		Time		Time
236272	1		FSC-A		FSC-A
236272	2		FSC-H		FSC-H
236272	3		FSC-W		FSC-W
236272	4	SSC	SSC-A	SSC	SSC-A
236272	5	SSC	SSC-H	SSC	SSC-H
236272	6	SSC	SSC-W	SSC	SSC-W
236272	7		Red C 660/20-A	hFAS	CD95
236272	8		Red A 780/60-A	hCD19	CD19
236272	9		Blue F 525/50-A	hIGHD	IgD
236272	10		Blue E 576/26-A	hCXCR3	CXCR3
236272	11		Blue D 610/20-A	hCD24	CD24
236272	12		Blue C 660/20-A	hCR2	CD21
236272	13		Blue B 710/50-A	hCD38	CD38
236272	14		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
236272	15		Violet C 450/50-A	hCD3E	CD3
236272	16		Violet B 525/50-A		L\D
236272	17		Violet A 610/20-A	hCD27	CD27
236272	18		Time		Time
236273	1		FSC-A		FSC-A
236273	2		FSC-H		FSC-H
236273	3		FSC-W		FSC-W
236273	4	SSC	SSC-A	SSC	SSC-A
236273	5	SSC	SSC-H	SSC	SSC-H
236273	6	SSC	SSC-W	SSC	SSC-W
236273	7		Red C 660/20-A		10
236273	8		Red A 780/60-A		19
236273	9		Blue F 525/50-A		MTG
236273	10		Blue E 576/26-A		IGD
236273	11		Blue D 610/20-A		24
236273	12		Blue C 660/20-A		IGM
236273	13		Blue B 710/50-A		38
236273	14		Blue A 780/60-A		23
236273	15		Violet C 450/50-A		3
236273	16		Violet B 525/50-A		L/D
236273	17		Violet A 610/20-A		27
236273	18		Time		Time
236274	1		FSC-A		FSC-A
236274	2	SSC	SSC-A	SSC	SSC-A
236274	3		Blue B 515/20-A		3
236274	4		Blue A 710/50-A		45RA
236274	5		Violet H 450/50-A	hCCR6	CCR6
236274	6		Violet G 550/40-A		L/D
236274	7		Violet D 605/40-A	hPDCD1	PD1
236274	8		Violet C 660/40-A		25
236274	9		Violet A 780/60-A		127
236274	10		Red C 660/20-A	hCCR4	CCR4
236274	11		Red A 780/60-A		4
236274	12		Green E 575/25-A	hCXCR3	CXCR3
236274	13		Green D 610/20-A	hCXCR5	CXCR5
236274	14		Green C 660/40-A	hICOS	ICOS
236274	15		Green A 780/40-A	hCCR7	CCR7
236274	16		Time		Time
236275	1		FSC-A		FSC-A
236275	2	SSC	SSC-A	SSC	SSC-A
236275	3		Blue B 515/20-A		86
236275	4		Blue A 710/50-A		38
236275	5		Violet H 450/50-A		IGD
236275	6		Violet G 550/40-A		L/D
236275	7		Violet D 605/40-A		IGM
236275	8		Violet C 660/40-A		3
236275	9		Violet B 705/70-A		95
236275	10		Violet A 780/60-A		27
236275	11		Red C 660/20-A		IGA
236275	12		Red A 780/60-A		19
236275	13		Green E 575/25-A	hMKI67	KI67
236275	14		Green D 610/20-A		24
236275	15		Green C 660/40-A		21
236275	16		Green A 780/40-A		IGG
236275	17		Time		Time
236276	1		FSC-A		FSC-A
236276	2		FSC-H		FSC-H
236276	3		FSC-W		FSC-W
236276	4	SSC	SSC-A	SSC	SSC-A
236276	5	SSC	SSC-H	SSC	SSC-H
236276	6	SSC	SSC-W	SSC	SSC-W
236276	7		Red C 660/20-A	hFAS	CD95
236276	8		Red A 780/60-A	hCD19	CD19
236276	9		Blue F 525/50-A	hIGHD	IgD
236276	10		Blue E 576/26-A	hCXCR3	CXCR3
236276	11		Blue D 610/20-A	hCD24	CD24
236276	12		Blue C 660/20-A	hCR2	CD21
236276	13		Blue B 710/50-A	hCD38	CD38
236276	14		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
236276	15		Violet C 450/50-A	hCD3E	CD3
236276	16		Violet B 525/50-A		L\D
236276	17		Violet A 610/20-A	hCD27	CD27
236276	18		Time		Time
236277	1		FSC-A		FSC-A
236277	2		FSC-H		FSC-H
236277	3		FSC-W		FSC-W
236277	4	SSC	SSC-A	SSC	SSC-A
236277	5	SSC	SSC-H	SSC	SSC-H
236277	6	SSC	SSC-W	SSC	SSC-W
236277	7		Red C 660/20-A		10
236277	8		Red A 780/60-A		19
236277	9		Blue F 525/50-A		MTG
236277	10		Blue E 576/26-A		IGD
236277	11		Blue D 610/20-A		24
236277	12		Blue C 660/20-A		IGM
236277	13		Blue B 710/50-A		38
236277	14		Blue A 780/60-A		23
236277	15		Violet C 450/50-A		3
236277	16		Violet B 525/50-A		L/D
236277	17		Violet A 610/20-A		27
236277	18		Time		Time
236278	1		FSC-A		FSC-A
236278	2	SSC	SSC-A	SSC	SSC-A
236278	3		Blue B 515/20-A		3
236278	4		Blue A 710/50-A		45RA
236278	5		Violet H 450/50-A	hCCR6	CCR6
236278	6		Violet G 550/40-A		L/D
236278	7		Violet D 605/40-A	hPDCD1	PD1
236278	8		Violet C 660/40-A		25
236278	9		Violet A 780/60-A		127
236278	10		Red C 660/20-A	hCCR4	CCR4
236278	11		Red A 780/60-A		4
236278	12		Green E 575/25-A	hCXCR3	CXCR3
236278	13		Green D 610/20-A	hCXCR5	CXCR5
236278	14		Green C 660/40-A	hICOS	ICOS
236278	15		Green A 780/40-A	hCCR7	CCR7
236278	16		Time		Time
236279	1		FSC-A		FSC-A
236279	2	SSC	SSC-A	SSC	SSC-A
236279	3		Blue B 515/20-A		86
236279	4		Blue A 710/50-A		38
236279	5		Violet H 450/50-A		IGD
236279	6		Violet G 550/40-A		L/D
236279	7		Violet D 605/40-A		IGM
236279	8		Violet C 660/40-A		3
236279	9		Violet B 705/70-A		95
236279	10		Violet A 780/60-A		27
236279	11		Red C 660/20-A		IGA
236279	12		Red A 780/60-A		19
236279	13		Green E 575/25-A	hMKI67	KI67
236279	14		Green D 610/20-A		24
236279	15		Green C 660/40-A		21
236279	16		Green A 780/40-A		IGG
236279	17		Time		Time
236280	1		FSC-A		FSC-A
236280	2		FSC-H		FSC-H
236280	3		FSC-W		FSC-W
236280	4	SSC	SSC-A	SSC	SSC-A
236280	5	SSC	SSC-H	SSC	SSC-H
236280	6	SSC	SSC-W	SSC	SSC-W
236280	7		Red C 660/20-A	hFAS	CD95
236280	8		Red A 780/60-A	hCD19	CD19
236280	9		Blue F 525/50-A	hIGHD	IgD
236280	10		Blue E 576/26-A	hCXCR3	CXCR3
236280	11		Blue D 610/20-A	hCD24	CD24
236280	12		Blue C 660/20-A	hCR2	CD21
236280	13		Blue B 710/50-A	hCD38	CD38
236280	14		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
236280	15		Violet C 450/50-A	hCD3E	CD3
236280	16		Violet B 525/50-A		L\D
236280	17		Violet A 610/20-A	hCD27	CD27
236280	18		Time		Time
236281	1		FSC-A		FSC-A
236281	2		FSC-H		FSC-H
236281	3		FSC-W		FSC-W
236281	4	SSC	SSC-A	SSC	SSC-A
236281	5	SSC	SSC-H	SSC	SSC-H
236281	6	SSC	SSC-W	SSC	SSC-W
236281	7		Red C 660/20-A		10
236281	8		Red A 780/60-A		19
236281	9		Blue F 525/50-A		MTG
236281	10		Blue E 576/26-A		IGD
236281	11		Blue D 610/20-A		24
236281	12		Blue C 660/20-A		IGM
236281	13		Blue B 710/50-A		38
236281	14		Blue A 780/60-A		23
236281	15		Violet C 450/50-A		3
236281	16		Violet B 525/50-A		L/D
236281	17		Violet A 610/20-A		27
236281	18		Time		Time
236282	1		FSC-A		FSC-A
236282	2	SSC	SSC-A	SSC	SSC-A
236282	3		Blue B 515/20-A		3
236282	4		Blue A 710/50-A		45RA
236282	5		Violet H 450/50-A	hCCR6	CCR6
236282	6		Violet G 550/40-A		L/D
236282	7		Violet D 605/40-A	hPDCD1	PD1
236282	8		Violet C 660/40-A		25
236282	9		Violet A 780/60-A		127
236282	10		Red C 660/20-A	hCCR4	CCR4
236282	11		Red A 780/60-A		4
236282	12		Green E 575/25-A	hCXCR3	CXCR3
236282	13		Green D 610/20-A	hCXCR5	CXCR5
236282	14		Green C 660/40-A	hICOS	ICOS
236282	15		Green A 780/40-A	hCCR7	CCR7
236282	16		Time		Time
236283	1		FSC-A		FSC-A
236283	2	SSC	SSC-A	SSC	SSC-A
236283	3		Blue B 515/20-A		86
236283	4		Blue A 710/50-A		38
236283	5		Violet H 450/50-A		IGD
236283	6		Violet G 550/40-A		L/D
236283	7		Violet D 605/40-A		IGM
236283	8		Violet C 660/40-A		3
236283	9		Violet B 705/70-A		95
236283	10		Violet A 780/60-A		27
236283	11		Red C 660/20-A		IGA
236283	12		Red A 780/60-A		19
236283	13		Green E 575/25-A	hMKI67	KI67
236283	14		Green D 610/20-A		24
236283	15		Green C 660/40-A		21
236283	16		Green A 780/40-A		IGG
236283	17		Time		Time
236284	1		FSC-A		FSC-A
236284	2	SSC	SSC-A	SSC	SSC-A
236284	3		Red C 660/20-A		95
236284	4		Red A 780/60-A		19
236284	5		Blue F 525/50-A	hIGHD	IgD
236284	6		Blue E 576/26-A	hCXCR3	CXCR3
236284	7		Blue D 610/20-A		24
236284	8		Blue C 660/20-A		21
236284	9		Blue B 710/50-A		38
236284	10		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
236284	11		Violet C 450/50-A		3
236284	12		Violet B 525/50-A		L/D
236284	13		Violet A 610/20-A		27
236284	14		Time		Time
236285	1		FSC-A		FSC-A
236285	2	SSC	SSC-A	SSC	SSC-A
236285	3		Red C 660/20-A	hMME	CD10
236285	4		Red A 780/60-A	hCD19	CD19
236285	5		Blue F 525/50-A		MTG
236285	6		Blue E 576/26-A	hIGHD	IgD
236285	7		Blue D 610/20-A	hCD24	CD24
236285	8		Blue C 660/20-A	hIGHM	IgM
236285	9		Blue B 710/50-A	hCD38	CD38
236285	10		Blue A 780/60-A	hFCER2	CD23
236285	11		Violet C 450/50-A	hCD3E	CD3
236285	12		Violet B 525/50-A		L/D
236285	13		Violet A 610/20-A	hCD27	CD27
236285	14		Time		Time
236286	1		FSC-A		FSC-A
236286	2		FSC-H		FSC-H
236286	3		FSC-W		FSC-W
236286	4	SSC	SSC-A	SSC	SSC-A
236286	5	SSC	SSC-H	SSC	SSC-H
236286	6	SSC	SSC-W	SSC	SSC-W
236286	7		Red C 660/20-A	hCXCR5	CXCR5
236286	8		Red B 710/50-A	hCD3E	CD3
236286	9		Red A 780/60-A	hIL2RA	CD25
236286	10		Blue F 525/50-A	hCCR4	CCR4
236286	11		Blue E 576/26-A	hCXCR3	CXCR3
236286	12		Blue C 660/20-A	hICOS	ICOS
236286	13		Blue B 710/50-A	hCCR6	CCR6
236286	14		Blue A 780/60-A	hCCR7	CCR7
236286	15		Violet C 450/50-A	hCD4	CD4
236286	16		Violet B 525/50-A		L/D
236286	17		Violet A 610/20-A	hPTPRC/iso:h6	CD45RA
236286	18		Time		Time
236287	1		FSC-A		FSC-A
236287	2	SSC	SSC-A	SSC	SSC-A
236287	3		Red C 660/20-A		95
236287	4		Red A 780/60-A		19
236287	5		Blue F 525/50-A	hIGHD	IgD
236287	6		Blue E 576/26-A	hCXCR3	CXCR3
236287	7		Blue D 610/20-A		24
236287	8		Blue C 660/20-A		21
236287	9		Blue B 710/50-A		38
236287	10		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
236287	11		Violet C 450/50-A		3
236287	12		Violet B 525/50-A		L/D
236287	13		Violet A 610/20-A		27
236287	14		Time		Time
236288	1		FSC-A		FSC-A
236288	2	SSC	SSC-A	SSC	SSC-A
236288	3		Red C 660/20-A	hMME	CD10
236288	4		Red A 780/60-A	hCD19	CD19
236288	5		Blue F 525/50-A		MTG
236288	6		Blue E 576/26-A	hIGHD	IgD
236288	7		Blue D 610/20-A	hCD24	CD24
236288	8		Blue C 660/20-A	hIGHM	IgM
236288	9		Blue B 710/50-A	hCD38	CD38
236288	10		Blue A 780/60-A	hFCER2	CD23
236288	11		Violet C 450/50-A	hCD3E	CD3
236288	12		Violet B 525/50-A		L/D
236288	13		Violet A 610/20-A	hCD27	CD27
236288	14		Time		Time
236289	1		FSC-A		FSC-A
236289	2		FSC-H		FSC-H
236289	3		FSC-W		FSC-W
236289	4	SSC	SSC-A	SSC	SSC-A
236289	5	SSC	SSC-H	SSC	SSC-H
236289	6	SSC	SSC-W	SSC	SSC-W
236289	7		Red C 660/20-A	hCXCR5	CXCR5
236289	8		Red B 710/50-A	hCD3E	CD3
236289	9		Red A 780/60-A	hIL2RA	CD25
236289	10		Blue F 525/50-A	hCCR4	CCR4
236289	11		Blue E 576/26-A	hCXCR3	CXCR3
236289	12		Blue C 660/20-A	hICOS	ICOS
236289	13		Blue B 710/50-A	hCCR6	CCR6
236289	14		Blue A 780/60-A	hCCR7	CCR7
236289	15		Violet C 450/50-A	hCD4	CD4
236289	16		Violet B 525/50-A		L/D
236289	17		Violet A 610/20-A	hPTPRC/iso:h6	CD45RA
236289	18		Time		Time
236290	1		FSC-A		FSC-A
236290	2	SSC	SSC-A	SSC	SSC-A
236290	3		Red C 660/20-A		95
236290	4		Red A 780/60-A		19
236290	5		Blue F 525/50-A	hIGHD	IgD
236290	6		Blue E 576/26-A	hCXCR3	CXCR3
236290	7		Blue D 610/20-A		24
236290	8		Blue C 660/20-A		21
236290	9		Blue B 710/50-A		38
236290	10		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
236290	11		Violet C 450/50-A		3
236290	12		Violet B 525/50-A		L/D
236290	13		Violet A 610/20-A		27
236290	14		Time		Time
236291	1		FSC-A		FSC-A
236291	2	SSC	SSC-A	SSC	SSC-A
236291	3		Red C 660/20-A	hMME	CD10
236291	4		Red A 780/60-A	hCD19	CD19
236291	5		Blue F 525/50-A		MTG
236291	6		Blue E 576/26-A	hIGHD	IgD
236291	7		Blue D 610/20-A	hCD24	CD24
236291	8		Blue C 660/20-A	hIGHM	IgM
236291	9		Blue B 710/50-A	hCD38	CD38
236291	10		Blue A 780/60-A	hFCER2	CD23
236291	11		Violet C 450/50-A	hCD3E	CD3
236291	12		Violet B 525/50-A		L/D
236291	13		Violet A 610/20-A	hCD27	CD27
236291	14		Time		Time
236292	1		FSC-A		FSC-A
236292	2		FSC-H		FSC-H
236292	3		FSC-W		FSC-W
236292	4	SSC	SSC-A	SSC	SSC-A
236292	5	SSC	SSC-H	SSC	SSC-H
236292	6	SSC	SSC-W	SSC	SSC-W
236292	7		Red C 660/20-A	hCXCR5	CXCR5
236292	8		Red B 710/50-A	hCD3E	CD3
236292	9		Red A 780/60-A	hIL2RA	CD25
236292	10		Blue F 525/50-A	hCCR4	CCR4
236292	11		Blue E 576/26-A	hCXCR3	CXCR3
236292	12		Blue C 660/20-A	hICOS	ICOS
236292	13		Blue B 710/50-A	hCCR6	CCR6
236292	14		Blue A 780/60-A	hCCR7	CCR7
236292	15		Violet C 450/50-A	hCD4	CD4
236292	16		Violet B 525/50-A		L/D
236292	17		Violet A 610/20-A	hPTPRC/iso:h6	CD45RA
236292	18		Time		Time
236293	1		FSC-A		FSC-A
236293	2		FSC-H		FSC-H
236293	3		FSC-W		FSC-W
236293	4	SSC	SSC-A	SSC	SSC-A
236293	5	SSC	SSC-H	SSC	SSC-H
236293	6	SSC	SSC-W	SSC	SSC-W
236293	7		Blue F 525/50-A	hIGHD	IgD
236293	8		Blue E 576/26-A	hCXCR3	CXCR3
236293	9		Blue D 610/20-A	hCD24	CD24
236293	10		Blue C 660/20-A	hCR2	CD21
236293	11		Blue B 710/50-A	hCD38	CD38
236293	12		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
236293	13		Violet C 450/50-A	hCD3E	CD3
236293	14		Violet B 525/50-A		L\D
236293	15		Violet A 610/20-A	hCD27	CD27
236293	16		Red C 660/20-A	hFAS	CD95
236293	17		Red A 780/60-A	hCD19	CD19
236293	18		Time		Time
236294	1		FSC-A		FSC-A
236294	2		FSC-H		FSC-H
236294	3		FSC-W		FSC-W
236294	4	SSC	SSC-A	SSC	SSC-A
236294	5	SSC	SSC-H	SSC	SSC-H
236294	6	SSC	SSC-W	SSC	SSC-W
236294	7		Blue F 525/50-A		MTG
236294	8		Blue E 576/26-A		IGD
236294	9		Blue D 610/20-A		24
236294	10		Blue C 660/20-A		IGM
236294	11		Blue B 710/50-A		38
236294	12		Blue A 780/60-A		23
236294	13		Violet C 450/50-A		3
236294	14		Violet B 525/50-A		L/D
236294	15		Violet A 610/20-A		27
236294	16		Red C 660/20-A		10
236294	17		Red A 780/60-A		19
236294	18		Time		Time
236295	1		FSC-A		FSC-A
236295	2	SSC	SSC-A	SSC	SSC-A
236295	3		Blue B 515/20-A		3
236295	4		Blue A 710/50-A		45RA
236295	5		Violet H 450/50-A	hCCR6	CCR6
236295	6		Violet G 550/40-A		L/D
236295	7		Violet D 605/40-A	hPDCD1	PD1
236295	8		Violet C 660/40-A		25
236295	9		Violet A 780/60-A		127
236295	10		Red C 660/20-A	hCCR4	CCR4
236295	11		Red A 780/60-A		4
236295	12		Green E 575/25-A	hCXCR3	CXCR3
236295	13		Green D 610/20-A	hCXCR5	CXCR5
236295	14		Green C 660/40-A	hICOS	ICOS
236295	15		Green A 780/40-A	hCCR7	CCR7
236295	16		Time		Time
236296	1		FSC-A		FSC-A
236296	2		FSC-H		FSC-H
236296	3		FSC-W		FSC-W
236296	4	SSC	SSC-A	SSC	SSC-A
236296	5	SSC	SSC-H	SSC	SSC-H
236296	6	SSC	SSC-W	SSC	SSC-W
236296	7		Blue F 525/50-A	hIGHD	IgD
236296	8		Blue E 576/26-A	hCXCR3	CXCR3
236296	9		Blue D 610/20-A	hCD24	CD24
236296	10		Blue C 660/20-A	hCR2	CD21
236296	11		Blue B 710/50-A	hCD38	CD38
236296	12		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
236296	13		Violet C 450/50-A	hCD3E	CD3
236296	14		Violet B 525/50-A		L\D
236296	15		Violet A 610/20-A	hCD27	CD27
236296	16		Red C 660/20-A	hFAS	CD95
236296	17		Red A 780/60-A	hCD19	CD19
236296	18		Time		Time
236297	1		FSC-A		FSC-A
236297	2		FSC-H		FSC-H
236297	3		FSC-W		FSC-W
236297	4	SSC	SSC-A	SSC	SSC-A
236297	5	SSC	SSC-H	SSC	SSC-H
236297	6	SSC	SSC-W	SSC	SSC-W
236297	7		Blue F 525/50-A		MTG
236297	8		Blue E 576/26-A		IGD
236297	9		Blue D 610/20-A		24
236297	10		Blue C 660/20-A		IGM
236297	11		Blue B 710/50-A		38
236297	12		Blue A 780/60-A		23
236297	13		Violet C 450/50-A		3
236297	14		Violet B 525/50-A		L/D
236297	15		Violet A 610/20-A		27
236297	16		Red C 660/20-A		10
236297	17		Red A 780/60-A		19
236297	18		Time		Time
236298	1		FSC-A		FSC-A
236298	2	SSC	SSC-A	SSC	SSC-A
236298	3		Blue B 515/20-A		3
236298	4		Blue A 710/50-A		45RA
236298	5		Violet H 450/50-A	hCCR6	CCR6
236298	6		Violet G 550/40-A		L/D
236298	7		Violet D 605/40-A	hPDCD1	PD1
236298	8		Violet C 660/40-A		25
236298	9		Violet A 780/60-A		127
236298	10		Red C 660/20-A	hCCR4	CCR4
236298	11		Red A 780/60-A		4
236298	12		Green E 575/25-A	hCXCR3	CXCR3
236298	13		Green D 610/20-A	hCXCR5	CXCR5
236298	14		Green C 660/40-A	hICOS	ICOS
236298	15		Green A 780/40-A	hCCR7	CCR7
236298	16		Time		Time
236299	1		FSC-A		FSC-A
236299	2		FSC-H		FSC-H
236299	3		FSC-W		FSC-W
236299	4	SSC	SSC-A	SSC	SSC-A
236299	5	SSC	SSC-H	SSC	SSC-H
236299	6	SSC	SSC-W	SSC	SSC-W
236299	7		Blue F 525/50-A	hIGHD	IgD
236299	8		Blue E 576/26-A	hCXCR3	CXCR3
236299	9		Blue D 610/20-A	hCD24	CD24
236299	10		Blue C 660/20-A	hCR2	CD21
236299	11		Blue B 710/50-A	hCD38	CD38
236299	12		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
236299	13		Violet C 450/50-A	hCD3E	CD3
236299	14		Violet B 525/50-A		L\D
236299	15		Violet A 610/20-A	hCD27	CD27
236299	16		Red C 660/20-A	hFAS	CD95
236299	17		Red A 780/60-A	hCD19	CD19
236299	18		Time		Time
236300	1		FSC-A		FSC-A
236300	2		FSC-H		FSC-H
236300	3		FSC-W		FSC-W
236300	4	SSC	SSC-A	SSC	SSC-A
236300	5	SSC	SSC-H	SSC	SSC-H
236300	6	SSC	SSC-W	SSC	SSC-W
236300	7		Blue F 525/50-A		MTG
236300	8		Blue E 576/26-A		IGD
236300	9		Blue D 610/20-A		24
236300	10		Blue C 660/20-A		IGM
236300	11		Blue B 710/50-A		38
236300	12		Blue A 780/60-A		23
236300	13		Violet C 450/50-A		3
236300	14		Violet B 525/50-A		L/D
236300	15		Violet A 610/20-A		27
236300	16		Red C 660/20-A		10
236300	17		Red A 780/60-A		19
236300	18		Time		Time
236301	1		FSC-A		FSC-A
236301	2	SSC	SSC-A	SSC	SSC-A
236301	3		Blue B 515/20-A		3
236301	4		Blue A 710/50-A		45RA
236301	5		Violet H 450/50-A	hCCR6	CCR6
236301	6		Violet G 550/40-A		L/D
236301	7		Violet D 605/40-A	hPDCD1	PD1
236301	8		Violet C 660/40-A		25
236301	9		Violet A 780/60-A		127
236301	10		Red C 660/20-A	hCCR4	CCR4
236301	11		Red A 780/60-A		4
236301	12		Green E 575/25-A	hCXCR3	CXCR3
236301	13		Green D 610/20-A	hCXCR5	CXCR5
236301	14		Green C 660/40-A	hICOS	ICOS
236301	15		Green A 780/40-A	hCCR7	CCR7
236301	16		Time		Time
236302	1		FSC-A		FSC-A
236302	2		FSC-H		FSC-H
236302	3		FSC-W		FSC-W
236302	4	SSC	SSC-A	SSC	SSC-A
236302	5	SSC	SSC-H	SSC	SSC-H
236302	6	SSC	SSC-W	SSC	SSC-W
236302	7		Blue F 525/50-A	hIGHD	IgD
236302	8		Blue E 576/26-A	hCXCR3	CXCR3
236302	9		Blue D 610/20-A	hCD24	CD24
236302	10		Blue C 660/20-A	hCR2	CD21
236302	11		Blue B 710/50-A	hCD38	CD38
236302	12		Blue A 780/60-A	PTPRC/iso:CD45RO	B220
236302	13		Violet C 450/50-A	hCD3E	CD3
236302	14		Violet B 525/50-A		L\D
